r_km,epsratio
0.05,0.0075901610597680705
0.1045662100456621,0.0075998563439874465
0.1591324200913242,0.007610499737499584
0.2136986301369863,0.0076221731475850825
0.2682648401826484,0.007634964394613395
0.3228310502283105,0.007648967521003858
0.3773972602739726,0.007664283104734707
0.43196347031963467,0.007681018576187682
0.48652968036529676,0.007699288536968614
0.5410958904109588,0.007719215079191547
0.595662100456621,0.00774092810355643
0.6502283105022831,0.007764565634388676
0.7047945205479452,0.007790274129644036
0.7593607305936073,0.007818208783715194
0.8139269406392694,0.007848533820708431
0.8684931506849315,0.007881422775690794
0.9230593607305936,0.007917058761241921
0.9776255707762557,0.007955634716481452
1.0321917808219176,0.007997353635584388
1.08675799086758,0.008042428772644585
1.141324200913242,0.00809108381960263
1.1958904109589041,0.008143553053820519
1.2504566210045662,0.00820008145176386
1.3050228310502283,0.008260924765144893
1.3595890410958904,0.008326349555788468
1.4141552511415525,0.008396633185410616
1.4687214611872146,0.008472063756447571
1.5232876712328767,0.00855294000004425
1.5778538812785388,0.008639571107307764
1.6324200913242009,0.008732276499955232
1.686986301369863,0.008831385536538615
1.741552511415525,0.008937237150514218
1.7961187214611871,0.009050179416542885
1.8506849315068492,0.009170569041560665
1.9052511415525113,0.009298770777350373
1.9598173515981734,0.009435156751573413
2.0143835616438355,0.009580105714489789
2.0689497716894976,0.009734002198903234
2.1235159817351597,0.009897235591218558
2.1780821917808217,0.01007019911188998
2.232648401826484,0.01025328870397245
2.287214611872146,0.010446901828962137
2.341780821917808,0.010651436169627168
2.39634703196347,0.010867288240083506
2.450913242009132,0.011094851903962462
2.5054794520547943,0.011334516802143571
2.5600456621004564,0.011586666692186765
2.6146118721461185,0.011851677702288198
2.6691780821917805,0.012129916503301273
2.7237442922374426,0.01242173840310418
2.7783105022831047,0.012727485368353792
2.832876712328767,0.01304748397943769
2.887442922374429,0.013382043325216454
2.942009132420091,0.013731452844931633
2.996575342465753,0.014095980125434573
3.051141552511415,0.014475868662661576
3.1057077625570773,0.014871335597034744
3.1602739726027393,0.015282569433198577
3.2148401826484014,0.015709727755202376
3.2694063926940635,0.01615293494890139
3.3239726027397256,0.016612279943966718
3.3785388127853877,0.01708781398845912
3.43310502283105,0.017579548469426876
3.487671232876712,0.018087452793425753
3.542237442922374,0.01861145234122305
3.596803652968036,0.0191514265112306
3.651369863013698,0.01970720686640697
3.7059360730593602,0.020278575399471817
3.7605022831050223,0.020865262931278463
3.8150684931506844,0.021466947657090868
3.8696347031963465,0.02208325385530335
3.9242009132420086,0.022713750772821863
3.9787671232876707,0.02335795170089296
4.033333333333333,0.0240153132546173
4.087899543378995,0.024685234868719482
4.142465753424657,0.025367058521363946
4.1970319634703195,0.026060068696909768
4.251598173515982,0.026763492597486956
4.306164383561644,0.027476500612156892
4.360730593607306,0.028198207051194364
4.415296803652968,0.0289276711517032
4.46986301369863,0.029663898359358953
4.524429223744292,0.030405841889567516
4.578995433789954,0.03115240456974694
4.633561643835616,0.03190244096279037
4.688127853881278,0.03265475977006196
4.74269406392694,0.033408126510525375
4.7972602739726025,0.034161266470819525
4.8518264840182646,0.03491286791928954
4.906392694063927,0.03566158557516864
4.960958904109589,0.0364060443222991
5.015525114155251,0.03714484315499595
5.070091324200913,0.037876559341906424
5.124657534246575,0.03859975279201876
5.179223744292237,0.0393129706053387
5.233789954337899,0.04001475178919586
5.288356164383561,0.04070363211967967
5.342922374429223,0.04137814912634811
5.397488584474885,0.0420368471771166
5.4520547945205475,0.04267828263913029
5.50662100456621,0.04330102909046227
5.561187214611872,0.043903682556674074
5.615753424657534,0.04448486674563129
5.670319634703196,0.045043238253495516
5.724885844748858,0.04557749171452008
5.77945205479452,0.046086364867166885
5.834018264840182,0.0465686435091388
5.888584474885844,0.04702316631418904
5.943150684931506,0.04744882948402612
5.997716894977168,0.047844591209279606
6.0522831050228305,0.04820947591432594
6.106849315068493,0.04854257826178942
6.161415525114155,0.04884306689372724
6.215981735159817,0.04911018788787019
6.270547945205479,0.049343267908814006
6.325114155251141,0.049541717035730626
6.379680365296803,0.04970503124998022
6.434246575342465,0.049832794567943595
6.488812785388127,0.049924680806443
6.543378995433789,0.049980454970265376
6.597945205479451,0.04999997425352706
6.6525114155251135,0.04998318864890795
6.707077625570776,0.04993014116111733
6.761643835616438,0.04984096762331609
6.8162100456621,0.049715896117592105
6.870776255707762,0.04955524600294927
6.925342465753424,0.04935942655660797
6.979908675799086,0.04912893523670731
7.034474885844748,0.048864355576730335
7.08904109589041,0.048566354724125474
7.143607305936072,0.04823568063765432
7.198173515981734,0.04787315895994279
7.2527397260273965,0.0474796895835348
7.307305936073059,0.04705624293043245
7.361872146118721,0.04660385596664175
7.416438356164383,0.04612362797461839
7.471004566210045,0.04561671610771432
7.525570776255707,0.045084330751755886
7.580136986301369,0.044527730719731935
7.634703196347031,0.04394821830623112
7.689269406392693,0.043347134228739106
7.743835616438355,0.042725852483187915
7.798401826484017,0.04208577514124067
7.8529680365296795,0.041428327116699186
7.9075342465753415,0.04075495092814145
7.962100456621004,0.04006710148443781
8.016666666666666,0.03936624091916378
8.07123287671233,0.038653833499133136
8.125799086757992,0.03793134063132555
8.180365296803654,0.037200215991389174
8.234931506849316,0.03646190079567264
8.289497716894978,0.035717819237392555
8.34406392694064,0.03496937410608803
8.398630136986302,0.034217942607963944
8.453196347031964,0.033464872403095064
8.507762557077626,0.03271147787376766
8.562328767123288,0.031959036636488664
8.61689497716895,0.03120878630840896
8.671461187214613,0.030461921537102206
8.726027397260275,0.029719591300827165
8.780593607305937,0.02898289648459476
8.835159817351599,0.028252887735573357
8.889726027397261,0.02753056359961122
8.944292237442923,0.026816868938944645
8.998858447488585,0.026112693629506623
9.053424657534247,0.02541887153466369
9.10799086757991,0.024736179750697834
9.162557077625571,0.024065338117925245
9.217123287671233,0.023407008990010844
9.271689497716896,0.022761797252804583
9.326255707762558,0.02213025058289747
9.38082191780822,0.021512859935076817
9.435388127853882,0.02091006024695425
9.489954337899544,0.020322231348249876
9.544520547945206,0.019749699061541517
9.599086757990868,0.019192736480730357
9.65365296803653,0.01865156541303268
9.708219178082192,0.018126357969979606
9.762785388127854,0.017617238292690462
9.817351598173516,0.017124284396577445
9.871917808219179,0.01664753012063516
9.92648401826484,0.01618696716656347
9.981050228310503,0.015742547213161106
10.035616438356165,0.015314184091703776
10.090182648401827,0.014901756008378675
10.144748858447489,0.0145051078002799
10.199315068493151,0.014124053211969299
10.253881278538813,0.013758377180168289
10.308447488584475,0.013407838114759691
10.363013698630137,0.01307217016493801
10.4175799086758,0.012751085460044363
10.472146118721462,0.012444276315350706
10.526712328767124,0.012151417393810482
10.581278538812786,0.011872167815562072
10.635844748858448,0.01160617320775071
10.69041095890411,0.011353067688017766
10.744977168949772,0.01111247577578706
10.799543378995434,0.010884014226250691
10.854109589041096,0.010667293782716431
10.908675799086758,0.01046192084372026
10.96324200913242,0.010267499042026514
11.017808219178082,0.010083630733330682
11.072374429223744,0.00990991839314262
11.126940639269407,0.009745965920957575
11.181506849315069,0.009591379851416858
11.23607305936073,0.009445770472716808
11.290639269406393,0.009308752853042371
11.345205479452055,0.009179947776279111
11.399771689497717,0.009058982588693606
11.454337899543379,0.008945491958667137
11.508904109589041,0.008839118551920813
11.563470319634703,0.008739513624982298
11.618036529680365,0.008646337539915989
11.672602739726027,0.008559260203570304
11.72716894977169,0.008477961434789278
11.781735159817352,0.008402131263192064
11.836301369863014,0.008331470163244988
11.890867579908676,0.008265689227438219
11.945433789954338,0.008204510282434704
12.0,0.008147665952085104
