r_km,epsratio
0.05,0.015180322119536141
0.1045662100456621,0.015199712687974893
0.1591324200913242,0.015220999474999167
0.2136986301369863,0.015244346295170165
0.2682648401826484,0.01526992878922679
0.3228310502283105,0.015297935042007715
0.3773972602739726,0.015328566209469414
0.43196347031963467,0.015362037152375364
0.48652968036529676,0.015398577073937228
0.5410958904109588,0.015438430158383094
0.595662100456621,0.01548185620711286
0.6502283105022831,0.015529131268777353
0.7047945205479452,0.015580548259288072
0.7593607305936073,0.015636417567430387
0.8139269406392694,0.015697067641416863
0.8684931506849315,0.015762845551381587
0.9230593607305936,0.015834117522483843
0.9776255707762557,0.015911269432962904
1.0321917808219176,0.015994707271168775
1.08675799086758,0.01608485754528917
1.141324200913242,0.01618216763920526
1.1958904109589041,0.016287106107641038
1.2504566210045662,0.01640016290352772
1.3050228310502283,0.016521849530289786
1.3595890410958904,0.016652699111576935
1.4141552511415525,0.016793266370821232
1.4687214611872146,0.016944127512895143
1.5232876712328767,0.0171058800000885
1.5778538812785388,0.017279142214615528
1.6324200913242009,0.017464552999910465
1.686986301369863,0.01766277107307723
1.741552511415525,0.017874474301028436
1.7961187214611871,0.01810035883308577
1.8506849315068492,0.01834113808312133
1.9052511415525113,0.018597541554700746
1.9598173515981734,0.018870313503146826
2.0143835616438355,0.019160211428979577
2.0689497716894976,0.01946800439780647
2.1235159817351597,0.019794471182437115
2.1780821917808217,0.02014039822377996
2.232648401826484,0.0205065774079449
2.287214611872146,0.020893803657924273
2.341780821917808,0.021302872339254337
2.39634703196347,0.021734576480167012
2.450913242009132,0.022189703807924923
2.5054794520547943,0.022669033604287143
2.5600456621004564,0.02317333338437353
2.6146118721461185,0.023703355404576396
2.6691780821917805,0.024259833006602546
2.7237442922374426,0.02484347680620836
2.7783105022831047,0.025454970736707584
2.832876712328767,0.02609496795887538
2.887442922374429,0.02676408665043291
2.942009132420091,0.027462905689863266
2.996575342465753,0.028191960250869147
3.051141552511415,0.028951737325323152
3.1057077625570773,0.029742671194069488
3.1602739726027393,0.030565138866397154
3.2148401826484014,0.03141945551040475
3.2694063926940635,0.03230586989780278
3.3239726027397256,0.033224559887933436
3.3785388127853877,0.03417562797691824
3.43310502283105,0.03515909693885375
3.487671232876712,0.036174905586851505
3.542237442922374,0.0372229046824461
3.596803652968036,0.0383028530224612
3.651369863013698,0.03941441373281394
3.7059360730593602,0.040557150798943634
3.7605022831050223,0.041730525862556926
3.8150684931506844,0.042933895314181736
3.8696347031963465,0.0441665077106067
3.9242009132420086,0.04542750154564373
3.9787671232876707,0.04671590340178592
4.033333333333333,0.0480306265092346
