r_km,epsratio
0.05,0.012144257695628912
0.1045662100456621,0.012159770150379914
0.1591324200913242,0.012176799579999334
0.2136986301369863,0.012195477036136132
0.2682648401826484,0.012215943031381432
0.3228310502283105,0.012238348033606173
0.3773972602739726,0.012262852967575531
0.43196347031963467,0.012289629721900291
0.48652968036529676,0.012318861659149782
0.5410958904109588,0.012350744126706475
0.595662100456621,0.012385484965690289
0.6502283105022831,0.012423305015021882
0.7047945205479452,0.012464438607430458
0.7593607305936073,0.012509134053944309
0.8139269406392694,0.01255765411313349
0.8684931506849315,0.01261027644110527
0.9230593607305936,0.012667294017987074
0.9776255707762557,0.012729015546370324
1.0321917808219176,0.01279576581693502
1.08675799086758,0.012867886036231336
1.141324200913242,0.012945734111364206
1.1958904109589041,0.013029684886112829
1.2504566210045662,0.013120130322822178
1.3050228310502283,0.01321747962423183
1.3595890410958904,0.013322159289261549
1.4141552511415525,0.013434613096656986
1.4687214611872146,0.013555302010316113
1.5232876712328767,0.0136847040000708
1.5778538812785388,0.013823313771692422
1.6324200913242009,0.013971642399928373
1.686986301369863,0.014130216858461784
1.741552511415525,0.014299579440822748
1.7961187214611871,0.014480287066468617
1.8506849315068492,0.014672910466497062
1.9052511415525113,0.014878033243760596
1.9598173515981734,0.015096250802517459
2.0143835616438355,0.015328169143183662
2.0689497716894976,0.015574403518245175
2.1235159817351597,0.01583557694594969
2.1780821917808217,0.016112318579023968
2.232648401826484,0.01640526192635592
2.287214611872146,0.016715042926339418
2.341780821917808,0.017042297871403468
2.39634703196347,0.01738766118413361
2.450913242009132,0.017751763046339936
2.5054794520547943,0.018135226883429716
2.5600456621004564,0.018538666707498822
2.6146118721461185,0.018962684323661116
2.6691780821917805,0.019407866405282036
2.7237442922374426,0.019874781444966686
2.7783105022831047,0.020363976589366065
2.832876712328767,0.0208759743671003
2.887442922374429,0.021411269320346326
2.942009132420091,0.021970324551890612
2.996575342465753,0.022553568200695318
3.051141552511415,0.02316138986025852
3.1057077625570773,0.02379413695525559
3.1602739726027393,0.02445211109311772
3.2148401826484014,0.025135564408323798
3.2694063926940635,0.02584469591824222
3.3239726027397256,0.02657964791034675
3.3785388127853877,0.02734050238153459
3.43310502283105,0.028127277551083
3.487671232876712,0.028939924469481203
3.542237442922374,0.029778323745956882
3.596803652968036,0.030642282417968954
3.651369863013698,0.03153153098625115
3.7059360730593602,0.03244572063915491
3.7605022831050223,0.03338442069004554
3.8150684931506844,0.03434711625134539
3.8696347031963465,0.03533320616848536
3.9242009132420086,0.03634200123651498
3.9787671232876707,0.03737272272142873
4.033333333333333,0.038424501207387676
4.087899543378995,0.03949637578995117
4.142465753424657,0.040587293634182314
4.1970319634703195,0.041696109915055624
4.251598173515982,0.042821588155979126
4.306164383561644,0.043962400979451026
4.360730593607306,0.04511713128191098
4.415296803652968,0.04628427384272512
4.46986301369863,0.04746223737497433
4.524429223744292,0.048649347023308025
4.578995433789954,0.0498438473115951
4.633561643835616,0.05104390554046459
